,GEOID_COUSUB,med_hh_inc
3481,0600000US1720355821,50125
3482,0600000US1720357290,75125
3483,0600000US1720357537,135455
3484,0600000US1720358018,81750
3485,0600000US1720364603,54872
3486,0600000US1720371611,59784
3487,0600000US1720383544,103358
3488,0600000US4700190002,63577
3489,0600000US4700190192,45795
3490,0600000US4700190382,51466
3491,0600000US4700190572,35285
3492,0600000US4700190762,49628
3493,0600000US4700190952,41965
3494,0600000US4700191142,42421
3495,0600000US4700191332,66195
3496,0600000US4700390004,61310
3497,0600000US4700390194,52899
3498,0600000US4700390384,49058
3499,0600000US4700390574,44858
3500,0600000US4700390764,68242
3501,0600000US4700390954,35991
3502,0600000US4700391144,48986
3503,0600000US4700391334,38555
3504,0600000US4700391524,41695
3505,0600000US4700590006,40154
3506,0600000US4700590196,36515
3507,0600000US4700590386,27097
3508,0600000US4700590576,37167
3509,0600000US4700590766,28904
3510,0600000US4700590956,33594
3511,0600000US4700790008,42500
3512,0600000US4700790198,39750
3513,0600000US4700790388,40967
3514,0600000US4700790578,32454
3515,0600000US4700790768,48848
3516,0600000US4700790958,56806
3517,0600000US4700990010,39220
3518,0600000US4700990200,53569
3519,0600000US4700990390,53893
3520,0600000US4700990580,56774
3521,0600000US4700990770,64399
3522,0600000US4700990960,52338
3523,0600000US4700991150,57891
3524,0600000US4700991340,52329
3525,0600000US4700991530,58162
3526,0600000US4700991720,50673
3527,0600000US4701190012,58931
3528,0600000US4701190202,63343
3529,0600000US4701190392,37653
3530,0600000US4701190582,54870
3531,0600000US4701190772,35393
3532,0600000US4701190962,48964
3533,0600000US4701191152,45881
3534,0600000US4701390014,37721
3535,0600000US4701390204,36913
3536,0600000US4701390394,45825
3537,0600000US4701390584,45146
3538,0600000US4701390774,28536
3539,0600000US4701590016,51723
3540,0600000US4701590206,48636
3541,0600000US4701590396,59158
3542,0600000US4701590586,50111
3543,0600000US4701590776,33581
3544,0600000US4701790018,37542
3545,0600000US4701790208,42027
3546,0600000US4701790398,36484
3547,0600000US4701790588,35667
3548,0600000US4701790778,33382
3549,0600000US4701790968,43783
3550,0600000US4701791158,52955
3551,0600000US4701791348,27755
3552,0600000US4701791538,49127
3553,0600000US4701990020,36424
3554,0600000US4701990210,34764
3555,0600000US4701990400,36073
3556,0600000US4701990590,35081
3557,0600000US4701990780,42006
3558,0600000US4701990970,31019
3559,0600000US4701991160,45368
3560,0600000US4701991350,30621
3561,0600000US4702190022,42878
3562,0600000US4702190212,57117
3563,0600000US4702190402,78824
3564,0600000US4702190592,52359
3565,0600000US4702190782,63648
3566,0600000US4702190972,72649
3567,0600000US4702390024,36071
3568,0600000US4702390214,54702
3569,0600000US4702390404,56044
3570,0600000US4702390594,63846
3571,0600000US4702390784,46333
3572,0600000US4702390974,30847
3573,0600000US4702590026,40213
3574,0600000US4702590216,39045
3575,0600000US4702590406,31136
3576,0600000US4702590596,40110
3577,0600000US4702590786,36050
3578,0600000US4702590976,41321
3579,0600000US4702591166,29692
3580,0600000US4702591356,31321
3581,0600000US4702591546,35417
3582,0600000US4702790028,39276
3583,0600000US4702790218,28438
3584,0600000US4702790408,26190
3585,0600000US4702790598,32448
3586,0600000US4702790788,29766
3587,0600000US4702990030,33382
3588,0600000US4702990220,44246
3589,0600000US4702990410,37002
3590,0600000US4702990600,24868
3591,0600000US4702990790,45709
3592,0600000US4702990980,24752
3593,0600000US4702991170,25772
3594,0600000US4703190032,47228
3595,0600000US4703190222,36435
3596,0600000US4703190412,52688
3597,0600000US4703190602,58673
3598,0600000US4703190792,48618
3599,0600000US4703190982,43162
3600,0600000US4703191172,49524
3601,0600000US4703191362,69722
3602,0600000US4703191552,47652
3603,0600000US4703191742,38917
3604,0600000US4703191932,49653
3605,0600000US4703192122,44535
3606,0600000US4703192312,65670
3607,0600000US4703192502,54629
3608,0600000US4703192692,49345
3609,0600000US4703192882,84167
3610,0600000US4703193072,33071
3611,0600000US4703193262,49032
3612,0600000US4703193452,29538
3613,0600000US4703193642,37138
3614,0600000US4703193832,44564
3615,0600000US4703390034,37031
3616,0600000US4703390224,38036
3617,0600000US4703390414,45000
3618,0600000US4703390604,30862
3619,0600000US4703390794,35370
3620,0600000US4703390984,39375
3621,0600000US4703391174,38500
3622,0600000US4703391364,47903
3623,0600000US4703391554,50875
3624,0600000US4703391744,31146
3625,0600000US4703391934,52386
3626,0600000US4703392124,47014
3627,0600000US4703590036,41481
3628,0600000US4703590226,23565
3629,0600000US4703590416,48500
3630,0600000US4703590606,41588
3631,0600000US4703590796,44595
3632,0600000US4703590986,36218
3633,0600000US4703591176,48650
3634,0600000US4703591366,44770
3635,0600000US4703591556,54645
3636,0600000US4703790038,57242
3637,0600000US4703790228,33410
3638,0600000US4703790418,51137
3639,0600000US4703790608,86765
3640,0600000US4703790798,43454
3641,0600000US4703790988,55851
3642,0600000US4703791178,48932
3643,0600000US4703791368,46688
3644,0600000US4703791558,43188
3645,0600000US4703791748,52761
3646,0600000US4703791938,59952
3647,0600000US4703792128,66512
3648,0600000US4703792318,49419
3649,0600000US4703792508,53789
3650,0600000US4703792698,60195
3651,0600000US4703792888,40208
3652,0600000US4703793078,40258
3653,0600000US4703793268,73125
3654,0600000US4703793458,55929
3655,0600000US4703793648,51023
3656,0600000US4703793838,33162
3657,0600000US4703794028,63131
3658,0600000US4703794218,92324
3659,0600000US4703794408,87001
3660,0600000US4703794598,94964
3661,0600000US4703794940,59337
3662,0600000US4703795130,52211
3663,0600000US4703795320,46883
3664,0600000US4703795510,53550
3665,0600000US4703795700,40715
3666,0600000US4703795890,71143
3667,0600000US4703796080,53072
3668,0600000US4703796270,70515
3669,0600000US4703796460,131953
3670,0600000US4703796650,100707
3671,0600000US4703990040,53895
3672,0600000US4703990230,26848
3673,0600000US4703990420,47589
3674,0600000US4703990610,50167
3675,0600000US4703990800,38068
3676,0600000US4703990990,26711
3677,0600000US4703991180,31964
3678,0600000US4703991370,26750
3679,0600000US4703991560,42083
3680,0600000US4704190042,42500
3681,0600000US4704190232,46642
3682,0600000US4704190422,45382
3683,0600000US4704190612,57662
3684,0600000US4704190802,34978
3685,0600000US4704190992,39233
3686,0600000US4704191182,40448
3687,0600000US4704390044,42798
3688,0600000US4704390234,48814
3689,0600000US4704390424,50000
3690,0600000US4704390614,44308
3691,0600000US4704390804,49671
3692,0600000US4704390994,72879
3693,0600000US4704391184,55185
3694,0600000US4704391374,32342
3695,0600000US4704391564,49625
3696,0600000US4704391754,49308
3697,0600000US4704391944,48438
3698,0600000US4704392134,73628
3699,0600000US4704590046,42114
3700,0600000US4704590236,52174
3701,0600000US4704590426,54550
3702,0600000US4704590616,52075
3703,0600000US4704590806,43611
3704,0600000US4704590996,23493
3705,0600000US4704591186,42344
3706,0600000US4704591376,36285
3707,0600000US4704591566,44583
3708,0600000US4704591756,55203
3709,0600000US4704790048,27907
3710,0600000US4704790238,53910
3711,0600000US4704790428,47780
3712,0600000US4704790618,72139
3713,0600000US4704790808,70610
3714,0600000US4704790998,56208
3715,0600000US4704791188,49557
3716,0600000US4704791378,71546
3717,0600000US4704990050,23420
3718,0600000US4704990240,46438
3719,0600000US4704990430,36421
3720,0600000US4704990620,33140
3721,0600000US4704990810,36788
3722,0600000US4705190052,46228
3723,0600000US4705190242,53734
3724,0600000US4705190432,48005
3725,0600000US4705190622,40375
3726,0600000US4705190812,56386
3727,0600000US4705191002,38801
3728,0600000US4705191192,61934
3729,0600000US4705191382,46906
3730,0600000US4705390054,85179
3731,0600000US4705390244,48500
3732,0600000US4705390434,36574
3733,0600000US4705390624,27166
3734,0600000US4705390814,31750
3735,0600000US4705391004,31875
3736,0600000US4705391194,40366
3737,0600000US4705391384,37212
3738,0600000US4705391574,40461
3739,0600000US4705391764,30132
3740,0600000US4705391954,49280
3741,0600000US4705392144,73155
3742,0600000US4705392334,22177
3743,0600000US4705392524,30565
3744,0600000US4705392714,44386
3745,0600000US4705392904,40114
3746,0600000US4705393094,50156
3747,0600000US4705393284,45375
3748,0600000US4705393474,32324
3749,0600000US4705590056,46734
3750,0600000US4705590246,51008
3751,0600000US4705590436,40529
3752,0600000US4705590626,59515
3753,0600000US4705590816,57482
3754,0600000US4705591006,39565
3755,0600000US4705591196,34119
3756,0600000US4705790058,41726
3757,0600000US4705790248,35159
3758,0600000US4705790438,50150
3759,0600000US4705790628,36541
3760,0600000US4705790818,49227
3761,0600000US4705990060,36841
3762,0600000US4705990250,43048
3763,0600000US4705990440,42884
3764,0600000US4705990630,37251
3765,0600000US4705990820,48777
3766,0600000US4705991010,40875
3767,0600000US4705991200,37209
3768,0600000US4706190062,36218
3769,0600000US4706190252,37188
3770,0600000US4706190442,37514
3771,0600000US4706390064,36458
3772,0600000US4706390254,27710
3773,0600000US4706390444,31935
3774,0600000US4706390634,23659
3775,0600000US4706390824,43306
3776,0600000US4706391014,32449
3777,0600000US4706391204,49568
3778,0600000US4706391394,52935
3779,0600000US4706391584,37689
3780,0600000US4706391774,51205
3781,0600000US4706391964,27872
3782,0600000US4706392154,56917
3783,0600000US4706392344,63625
3784,0600000US4706392534,58413
3785,0600000US4706590066,52397
3786,0600000US4706590256,65385
3787,0600000US4706590446,64687
3788,0600000US4706590636,27186
3789,0600000US4706590826,40511
3790,0600000US4706591016,47582
3791,0600000US4706591206,76353
3792,0600000US4706591396,48954
3793,0600000US4706591586,66804
3794,0600000US4706790068,29014
3795,0600000US4706790258,48571
3796,0600000US4706790448,29356
3797,0600000US4706790638,32803
3798,0600000US4706790828,23986
3799,0600000US4706791018,20795
3800,0600000US4706791208,30057
3801,0600000US4706990070,40396
3802,0600000US4706990260,44406
3803,0600000US4706990450,29577
3804,0600000US4706990640,38542
3805,0600000US4706990830,35455
3806,0600000US4706991020,41250
3807,0600000US4706991210,41569
3808,0600000US4706991400,26293
3809,0600000US4707190072,45457
3810,0600000US4707190262,37271
3811,0600000US4707190452,47550
3812,0600000US4707190642,33400
3813,0600000US4707190832,35878
3814,0600000US4707191022,54500
3815,0600000US4707191212,48288
3816,0600000US4707191402,53000
3817,0600000US4707191592,27024
3818,0600000US4707191782,36190
3819,0600000US4707390074,44464
3820,0600000US4707390264,45797
3821,0600000US4707390454,39235
3822,0600000US4707390644,39761
3823,0600000US4707390834,38209
3824,0600000US4707391024,42037
3825,0600000US4707391214,34594
3826,0600000US4707590076,22871
3827,0600000US4707590266,29044
3828,0600000US4707590456,33125
3829,0600000US4707590646,38382
3830,0600000US4707590836,50804
3831,0600000US4707591026,59643
3832,0600000US4707591216,34800
3833,0600000US4707591406,48255
3834,0600000US4707591596,27026
3835,0600000US4707591786,63452
3836,0600000US4707790078,38878
3837,0600000US4707790268,47266
3838,0600000US4707790458,42966
3839,0600000US4707790648,53049
3840,0600000US4707790838,36500
3841,0600000US4707791028,55809
3842,0600000US4707791218,36310
3843,0600000US4707990080,34895
3844,0600000US4707990270,43291
3845,0600000US4707990460,47303
3846,0600000US4707990650,32177
3847,0600000US4707990840,39274
3848,0600000US4708190082,31471
3849,0600000US4708190272,49375
3850,0600000US4708190462,41023
3851,0600000US4708190652,49231
3852,0600000US4708190842,49830
3853,0600000US4708191032,35607
3854,0600000US4708191222,45795
3855,0600000US4708390084,29891
3856,0600000US4708390274,43889
3857,0600000US4708390464,41691
3858,0600000US4708390654,40318
3859,0600000US4708390844,53472
3860,0600000US4708391034,44435
3861,0600000US4708391224,48594
3862,0600000US4708590086,41835
3863,0600000US4708590276,41898
3864,0600000US4708590466,28082
3865,0600000US4708590656,66154
3866,0600000US4708590846,36964
3867,0600000US4708591036,41583
3868,0600000US4708591226,48125
3869,0600000US4708790088,37841
3870,0600000US4708790278,26515
3871,0600000US4708790468,39919
3872,0600000US4708790658,40795
3873,0600000US4708790848,38333
3874,0600000US4708791038,39375
3875,0600000US4708990090,59643
3876,0600000US4708990280,59157
3877,0600000US4708990470,43164
3878,0600000US4708990660,43446
3879,0600000US4708990850,52236
3880,0600000US4708991040,43500
3881,0600000US4708991230,41650
3882,0600000US4708991420,52745
3883,0600000US4708991610,42935
3884,0600000US4708991800,35729
3885,0600000US4709190092,27977
3886,0600000US4709190282,44695
3887,0600000US4709190472,33049
3888,0600000US4709190662,42885
3889,0600000US4709190852,32153
3890,0600000US4709191042,30887
3891,0600000US4709191232,27687
3892,0600000US4709390094,24856
3893,0600000US4709390284,39061
3894,0600000US4709390474,58361
3895,0600000US4709390664,65157
3896,0600000US4709390854,99651
3897,0600000US4709391044,73976
3898,0600000US4709391234,62506
3899,0600000US4709391424,53890
3900,0600000US4709391614,41566
3901,0600000US4709590096,36250
3902,0600000US4709590286,31849
3903,0600000US4709590476,37838
3904,0600000US4709790098,37123
3905,0600000US4709790288,36382
3906,0600000US4709790478,37994
3907,0600000US4709790668,24583
3908,0600000US4709790858,40795
3909,0600000US4709791048,56838
3910,0600000US4709791238,45469
3911,0600000US4709791428,37785
3912,0600000US4709990100,43375
3913,0600000US4709990290,45924
3914,0600000US4709990480,42196
3915,0600000US4709990670,52928
3916,0600000US4709990860,43500
3917,0600000US4709991050,39848
3918,0600000US4709991240,48463
3919,0600000US4709991430,52425
3920,0600000US4709991620,45932
3921,0600000US4709991810,48707
3922,0600000US4709992000,45809
3923,0600000US4709992190,39049
3924,0600000US4709992380,41313
3925,0600000US4709992570,37277
3926,0600000US4709992760,43654
3927,0600000US4709992950,24230
3928,0600000US4709993140,25583
3929,0600000US4709993330,41286
3930,0600000US4710190102,39375
3931,0600000US4710190292,48976
3932,0600000US4710190482,49896
3933,0600000US4710190672,33182
3934,0600000US4710190862,43950
3935,0600000US4710191052,35938
3936,0600000US4710191242,42708
3937,0600000US4710191432,36566
3938,0600000US4710191622,27917
3939,0600000US4710390104,44651
3940,0600000US4710390294,60789
3941,0600000US4710390484,41520
3942,0600000US4710390674,50496
3943,0600000US4710390864,35594
3944,0600000US4710391054,48488
3945,0600000US4710391244,45714
3946,0600000US4710391434,55201
3947,0600000US4710590106,51426
3948,0600000US4710590296,39025
3949,0600000US4710590486,61540
3950,0600000US4710590676,40724
3951,0600000US4710590866,60291
3952,0600000US4710591056,68145
3953,0600000US4710591246,73523
3954,0600000US4710790108,31576
3955,0600000US4710790298,45279
3956,0600000US4710790488,37669
3957,0600000US4710790678,42146
3958,0600000US4710790868,47813
3959,0600000US4710990110,35568
3960,0600000US4710990300,34451
3961,0600000US4710990490,28514
3962,0600000US4710990680,30271
3963,0600000US4710990870,46288
3964,0600000US4710991060,36974
3965,0600000US4710991250,38348
3966,0600000US4711190112,22143
3967,0600000US4711190302,38150
3968,0600000US4711190492,40691
3969,0600000US4711190682,37386
3970,0600000US4711190872,49183
3971,0600000US4711191062,58500
3972,0600000US4711191252,32831
3973,0600000US4711191442,62610
3974,0600000US4711191632,30501
3975,0600000US4711191822,34107
3976,0600000US4711390114,20941
3977,0600000US4711390304,41166
3978,0600000US4711390494,51204
3979,0600000US4711390684,48723
3980,0600000US4711390874,30878
3981,0600000US4711391064,42013
3982,0600000US4711391254,37254
3983,0600000US4711391444,52543
3984,0600000US4711391634,77137
3985,0600000US4711391824,54117
3986,0600000US4711590116,39140
3987,0600000US4711590306,54425
3988,0600000US4711590496,48984
3989,0600000US4711590686,48863
3990,0600000US4711590876,45179
3991,0600000US4711790118,52793
3992,0600000US4711790308,64480
3993,0600000US4711790498,53036
3994,0600000US4711790688,57939
3995,0600000US4711790878,45321
3996,0600000US4711791068,48472
3997,0600000US4711791258,31000
3998,0600000US4711791448,42597
3999,0600000US4711791638,47460
4000,0600000US4711990120,43402
4001,0600000US4711990310,40784
